country,date,month,year,value1,value2,,initial_value,growth_rate
Morocco,01/02/2021,2,2021,0.012958481,0.012958481,0.045059492,0.012399754,0.045059492
Morocco,01/03/2021,3,2021,0.01326895,0.01326895,0.023958794,0.012399754,0.070097857
Morocco,01/04/2021,4,2021,0.013662029,0.013662029,0.02962393,0.012399754,0.101798362
Morocco,01/05/2021,5,2021,0.013960897,0.013960897,0.021875813,0.012399754,0.125901096
Morocco,01/06/2021,6,2021,0.014223484,0.014223484,0.018808782,0.012399754,0.147077924
Morocco,01/07/2021,7,2021,0.015161831,0.015161831,0.065971671,0.012399754,0.222752571
Morocco,01/08/2021,8,2021,0.020531503,0.020531503,0.354157207,0.012399754,0.655799207
Morocco,01/09/2021,9,2021,0.024607817,0.024607817,0.198539507,0.012399754,0.984540766
Morocco,01/10/2021,10,2021,0.025496705,0.025496705,0.036122173,0.012399754,1.056226691
Morocco,01/11/2021,11,2021,0.025691998,0.025691998,0.007659518,0.012399754,1.071976396
Morocco,01/12/2021,12,2021,0.025827609,0.025827609,0.005278344,0.012399754,1.082913
Mozambique,01/01/2021,1,2021,0.000858195,0.000858195,-0.966772185,0.000858195,0
Mozambique,01/02/2021,2,2021,0.001606374,0.001606374,0.871805746,0.000858195,0.871805746
Mozambique,01/03/2021,3,2021,0.002064181,0.002064181,0.284993681,0.000858195,1.405258556
Mozambique,01/04/2021,4,2021,0.002207076,0.002207076,0.069226271,0.000858195,1.571765636
Mozambique,01/05/2021,5,2021,0.00225228,0.00225228,0.020481335,0.000858195,1.62443883
Mozambique,01/06/2021,6,2021,0.002317401,0.002317401,0.028913101,0.000858195,1.700319495
Mozambique,01/07/2021,7,2021,0.003109306,0.003109306,0.341721331,0.000858195,2.623076266
Mozambique,01/08/2021,8,2021,0.004410346,0.004410346,0.418434316,0.000858195,4.139095705
Mozambique,01/09/2021,9,2021,0.004778826,0.004778826,0.083549047,0.000858195,4.568462252
Mozambique,01/10/2021,10,2021,0.004833296,0.004833296,0.011398133,0.000858195,4.631932326
Mozambique,01/11/2021,11,2021,0.004845127,0.004845127,0.002447874,0.000858195,4.645718589
Mozambique,01/12/2021,12,2021,0.005152793,0.005152793,0.063499905,0.000858195,5.00422118
Namibia,01/01/2021,1,2021,0.011721795,0.011721795,1.274843183,0.011721795,0
Namibia,01/02/2021,2,2021,0.014268519,0.014268519,0.217263945,0.011721795,0.217263945
Namibia,01/03/2021,3,2021,0.016347775,0.016347775,0.145723344,0.011721795,0.394647717
Namibia,01/04/2021,4,2021,0.018224281,0.018224281,0.114786631,0.011721795,0.55473463
Namibia,01/05/2021,5,2021,0.020263267,0.020263267,0.111882917,0.011721795,0.728682876
Namibia,01/06/2021,6,2021,0.027356447,0.027356447,0.350051177,0.011721795,1.333810351
Namibia,01/07/2021,7,2021,0.042636072,0.042636072,0.558538369,0.011721795,2.637332978
Namibia,01/08/2021,8,2021,0.048184998,0.048184998,0.130146276,0.011721795,3.11071832
Namibia,01/09/2021,9,2021,0.04977167,0.04977167,0.032928762,0.011721795,3.246079184
Namibia,01/10/2021,10,2021,0.050508227,0.050508227,0.014798708,0.011721795,3.308915669
Namibia,01/11/2021,11,2021,0.050793598,0.050793598,0.005650003,0.011721795,3.333261057
Namibia,01/12/2021,12,2021,0.053783258,0.053783258,0.058858995,0.011721795,3.588312446
Nauru,01/01/2021,1,2021,0,0,-1,0,NA
Nauru,01/02/2021,2,2021,0,0,#DIV/0!,0,NA
Nauru,01/03/2021,3,2021,0,0,#DIV/0!,0,NA
Nauru,01/04/2021,4,2021,0,0,#DIV/0!,0,NA
Nauru,01/05/2021,5,2021,0,0,#DIV/0!,0,NA
Nauru,01/06/2021,6,2021,0,0,#DIV/0!,0,NA
Nauru,01/07/2021,7,2021,0,0,#DIV/0!,0,NA
Nauru,01/08/2021,8,2021,0,0,#DIV/0!,0,NA
Nauru,01/09/2021,9,2021,0,0,#DIV/0!,0,NA
Nauru,01/10/2021,10,2021,0,0,#DIV/0!,0,NA
Nauru,01/11/2021,11,2021,0,0,#DIV/0!,0,NA
Nauru,01/12/2021,12,2021,0,0,#DIV/0!,0,NA
Nepal,01/01/2021,1,2021,0.009153748,0.009153748,#DIV/0!,0.009153748,0
Nepal,01/02/2021,2,2021,0.009360923,0.009360923,0.022632844,0.009153748,0.022632844
Nepal,01/03/2021,3,2021,0.009458009,0.009458009,0.010371372,0.009153748,0.03323895
Nepal,01/04/2021,4,2021,0.009899236,0.009899236,0.046651126,0.009153748,0.08144071
Nepal,01/05/2021,5,2021,0.015530896,0.015530896,0.568898502,0.009153748,0.696670711
Nepal,01/06/2021,6,2021,0.020938369,0.020938369,0.348175181,0.009153748,1.287409343
Nepal,01/07/2021,7,2021,0.022835461,0.022835461,0.09060364,0.009153748,1.494656957
Nepal,01/08/2021,8,2021,0.025160391,0.025160391,0.101812253,0.009153748,1.748643603
Nepal,01/09/2021,9,2021,0.026796358,0.026796358,0.065021516,0.009153748,1.927364576
Nepal,01/10/2021,10,2021,0.027624241,0.027624241,0.030895345,0.009153748,2.017806515
Nepal,01/11/2021,11,2021,0.028053345,0.028053345,0.015533627,0.009153748,2.064683996
Nepal,01/12/2021,12,2021,0.028318281,0.028318281,0.009444007,0.009153748,2.093626894
Netherlands,01/01/2021,1,2021,0.987075512,0.987075512,33.85647678,0.987075512,0
Netherlands,01/02/2021,2,2021,1.12711606,1.12711606,0.1418742,0.987075512,0.1418742
Netherlands,01/03/2021,3,2021,1.283680609,1.283680609,0.138907212,0.987075512,0.300488761
Netherlands,01/04/2021,4,2021,1.520388991,1.520388991,0.184398191,0.987075512,0.540296536
Netherlands,01/05/2021,5,2021,1.739675125,1.739675125,0.144230282,0.987075512,0.76245394
Netherlands,01/06/2021,6,2021,1.825708294,1.825708294,0.049453584,0.987075512,0.849613604
Netherlands,01/07/2021,7,2021,1.939702173,1.939702173,0.062438166,0.987075512,0.965100086
Netherlands,01/08/2021,8,2021,2.081263907,2.081263907,0.07298117,0.987075512,1.10851539
Netherlands,01/09/2021,9,2021,2.162198159,2.162198159,0.038887068,0.987075512,1.190509372
Netherlands,01/10/2021,10,2021,2.248552375,2.248552375,0.03993816,0.987075512,1.277994285
Netherlands,01/11/2021,11,2021,2.586986565,2.586986565,0.150512034,0.987075512,1.620859838
Netherlands,01/12/2021,12,2021,3.198519508,3.198519508,0.23638814,0.987075512,2.24040002
New Zealand,01/01/2021,1,2021,0.165548539,0.165548539,-0.948242136,0.165548539,0
New Zealand,01/02/2021,2,2021,0.172487477,0.172487477,0.041914825,0.165548539,0.041914825
New Zealand,01/03/2021,3,2021,0.179827837,0.179827837,0.042555905,0.165548539,0.086254454
New Zealand,01/04/2021,4,2021,0.189980314,0.189980314,0.056456647,0.165548539,0.147580738
New Zealand,01/05/2021,5,2021,0.195505575,0.195505575,0.029083334,0.165548539,0.180956212
New Zealand,01/06/2021,6,2021,0.199886796,0.199886796,0.022409696,0.165548539,0.207421082
New Zealand,01/07/2021,7,2021,0.207168747,0.207168747,0.036430375,0.165548539,0.251407884
New Zealand,01/08/2021,8,2021,0.224820471,0.224820471,0.085204574,0.165548539,0.358033559
New Zealand,01/09/2021,9,2021,0.294926104,0.294926104,0.311829402,0.165548539,0.781508352
New Zealand,01/10/2021,10,2021,0.380977113,0.380977113,0.291771421,0.165548539,1.301301575
New Zealand,01/11/2021,11,2021,0.677339392,0.677339392,0.77790048,0.165548539,3.091485174
New Zealand,01/12/2021,12,2021,0.971817583,0.971817583,0.434757221,0.165548539,4.870287898
Nicaragua,01/01/2021,1,2021,0.000741411,0.000741411,-0.999237088,0.000741411,0
Nicaragua,01/02/2021,2,2021,0.000765944,0.000765944,0.033089494,0.000741411,0.033089494
Nicaragua,01/03/2021,3,2021,0.000789473,0.000789473,0.030718647,0.000741411,0.064824606
Nicaragua,01/04/2021,4,2021,0.000815205,0.000815205,0.032593995,0.000741411,0.099531494
Nicaragua,01/05/2021,5,2021,0.000855444,0.000855444,0.049361244,0.000741411,0.153805736
Nicaragua,01/06/2021,6,2021,0.000931836,0.000931836,0.089301267,0.000741411,0.25684205
Nicaragua,01/07/2021,7,2021,0.001062635,0.001062635,0.140366738,0.000741411,0.433260868
Nicaragua,01/08/2021,8,2021,0.001250957,0.001250957,0.17722157,0.000741411,0.68726561
Nicaragua,01/09/2021,9,2021,0.001522945,0.001522945,0.217424166,0.000741411,1.054117928
Nicaragua,01/10/2021,10,2021,0.001830404,0.001830404,0.201884549,0.000741411,1.4688126
Nicaragua,01/11/2021,11,2021,0.001988134,0.001988134,0.0861719,0.000741411,1.681554871
Nicaragua,01/12/2021,12,2021,0.002034362,0.002034362,0.023252112,0.000741411,1.743906684
Niger,01/01/2021,1,2021,0.000167258,0.000167258,-0.917783802,0.000167258,0
Niger,01/02/2021,2,2021,0.000193105,0.000193105,0.154538532,0.000167258,0.154538532
Niger,01/03/2021,3,2021,0.000201462,0.000201462,0.043273975,0.000167258,0.204500004
Niger,01/04/2021,4,2021,0.000211218,0.000211218,0.048425476,0.000167258,0.26282849
Niger,01/05/2021,5,2021,0.000220626,0.000220626,0.044543746,0.000167258,0.319079603
Niger,01/06/2021,6,2021,0.000225338,0.000225338,0.021355932,0.000167258,0.347249776
Niger,01/07/2021,7,2021,0.000229761,0.000229761,0.01963003,0.000167258,0.373696329
Niger,01/08/2021,8,2021,0.000237077,0.000237077,0.031841962,0.000167258,0.417437515
Niger,01/09/2021,9,2021,0.000245225,0.000245225,0.034367224,0.000167258,0.466150908
Niger,01/10/2021,10,2021,0.000254946,0.000254946,0.039642484,0.000167258,0.524272773
Niger,01/11/2021,11,2021,0.000276843,0.000276843,0.085887699,0.000167258,0.655189054
Niger,01/12/2021,12,2021,0.000296882,0.000296882,0.072384932,0.000167258,0.774999801
Nigeria,01/01/2021,1,2021,0.023629382,0.023629382,78.59181177,0.023629382,0
Nigeria,01/02/2021,2,2021,0.031567917,0.031567917,0.33596037,0.023629382,0.33596037
Nigeria,01/03/2021,3,2021,0.034709393,0.034709393,0.099514832,0.023629382,0.468908242
Nigeria,01/04/2021,4,2021,0.035487964,0.035487964,0.022431126,0.023629382,0.501857508
Nigeria,01/05/2021,5,2021,0.035845271,0.035845271,0.010068386,0.023629382,0.516978789
Nigeria,01/06/2021,6,2021,0.036143381,0.036143381,0.008316599,0.023629382,0.529594894
Nigeria,01/07/2021,7,2021,0.036698717,0.036698717,0.015364794,0.023629382,0.553096804
Nigeria,01/08/2021,8,2021,0.039617884,0.039617884,0.079544111,0.023629382,0.676636509
Nigeria,01/09/2021,9,2021,0.043292023,0.043292023,0.092739405,0.023629382,0.832126781
Nigeria,01/10/2021,10,2021,0.045198659,0.045198659,0.044041284,0.023629382,0.912815998
Nigeria,01/11/2021,11,2021,0.046114576,0.046114576,0.020264243,0.023629382,0.951577766
Nigeria,01/12/2021,12,2021,0.048514566,0.048514566,0.052044071,0.023629382,1.053145818
North Macedonia,01/01/2021,1,2021,0.04237006,0.04237006,-0.126652809,0.04237006,0
North Macedonia,01/02/2021,2,2021,0.046714645,0.046714645,0.102539035,0.04237006,0.102539035
North Macedonia,01/03/2021,3,2021,0.055309734,0.055309734,0.183991315,0.04237006,0.305396642
North Macedonia,01/04/2021,4,2021,0.069116116,0.069116116,0.249619386,0.04237006,0.63124895
North Macedonia,01/05/2021,5,2021,0.074102459,0.074102459,0.072144433,0.04237006,0.748934481
North Macedonia,01/06/2021,6,2021,0.07465996,0.07465996,0.007523378,0.04237006,0.762092376
North Macedonia,01/07/2021,7,2021,0.074837787,0.074837787,0.002381829,0.04237006,0.766289379
North Macedonia,01/08/2021,8,2021,0.078896762,0.078896762,0.054236971,0.04237006,0.862087565
North Macedonia,01/09/2021,9,2021,0.088772028,0.088772028,0.125166934,0.04237006,1.095159356
North Macedonia,01/10/2021,10,2021,0.094505966,0.094505966,0.064591722,0.04237006,1.230489307
North Macedonia,01/11/2021,11,2021,0.100631682,0.100631682,0.064818302,0.04237006,1.375065836
North Macedonia,01/12/2021,12,2021,0.10579186,0.10579186,0.051277868,0.04237006,1.496854148
Norway,01/01/2021,1,2021,0.010622718,0.010622718,-0.899588517,0.010622718,0
Norway,01/02/2021,2,2021,0.012344417,0.012344417,0.162077109,0.010622718,0.162077109
Norway,01/03/2021,3,2021,0.015307925,0.015307925,0.240068724,0.010622718,0.441055478
Norway,01/04/2021,4,2021,0.019502708,0.019502708,0.27402686,0.010622718,0.835943387
Norway,01/05/2021,5,2021,0.022019184,0.022019184,0.129032106,0.010622718,1.072839028
Norway,01/06/2021,6,2021,0.02371638,0.02371638,0.077078067,0.010622718,1.232609452
Norway,01/07/2021,7,2021,0.024758414,0.024758414,0.043937337,0.010622718,1.330704365
Norway,01/08/2021,8,2021,0.027001746,0.027001746,0.090608869,0.010622718,1.541886852
Norway,01/09/2021,9,2021,0.032861221,0.032861221,0.217003568,0.010622718,2.093485369
Norway,01/10/2021,10,2021,0.036349068,0.036349068,0.106138695,0.010622718,2.421823869
Norway,01/11/2021,11,2021,0.043197235,0.043197235,0.188400065,0.010622718,3.066495709
Norway,01/12/2021,12,2021,0.061775018,0.061775018,0.430068789,0.010622718,4.815368595
Oman,01/01/2021,1,2021,0.025762337,0.025762337,-0.582965127,0.025762337,0
Oman,01/02/2021,2,2021,0.026942608,0.026942608,0.04581382,0.025762337,0.04581382
Oman,01/03/2021,3,2021,0.029103438,0.029103438,0.080201232,0.025762337,0.129689377
Oman,01/04/2021,4,2021,0.034604206,0.034604206,0.18900749,0.025762337,0.34320913
Oman,01/05/2021,5,2021,0.040246585,0.040246585,0.163054716,0.025762337,0.562225714
Oman,01/06/2021,6,2021,0.04706457,0.04706457,0.169405293,0.025762337,0.826875019
Oman,01/07/2021,7,2021,0.056033917,0.056033917,0.190575357,0.025762337,1.175032379
Oman,01/08/2021,8,2021,0.058752203,0.058752203,0.048511437,0.025762337,1.280546324
Oman,01/09/2021,9,2021,0.059370023,0.059370023,0.010515701,0.025762337,1.304527868
Oman,01/10/2021,10,2021,0.05953706,0.05953706,0.002813479,0.025762337,1.311011609
Oman,01/11/2021,11,2021,0.059615371,0.059615371,0.001315345,0.025762337,1.314051387
Oman,01/12/2021,12,2021,0.059698014,0.059698014,0.001386271,0.025762337,1.317259289
Pakistan,01/01/2021,1,2021,0.121544029,0.121544029,1.035981094,0.121544029,0
Pakistan,01/02/2021,2,2021,0.132680745,0.132680745,0.091627012,0.121544029,0.091627012
Pakistan,01/03/2021,3,2021,0.14538662,0.14538662,0.095762769,0.121544029,0.196164238
Pakistan,01/04/2021,4,2021,0.176279425,0.176279425,0.212487259,0.121544029,0.450333898
Pakistan,01/05/2021,5,2021,0.206892001,0.206892001,0.173659384,0.121544029,0.70219799
Pakistan,01/06/2021,6,2021,0.221817824,0.221817824,0.072143063,0.121544029,0.824999767
Pakistan,01/07/2021,7,2021,0.23249076,0.23249076,0.048115773,0.121544029,0.912811042
Pakistan,01/08/2021,8,2021,0.259479973,0.259479973,0.116087251,0.121544029,1.134864017
Pakistan,01/09/2021,9,2021,0.285213579,0.285213579,0.099173765,0.121544029,1.34658652
Pakistan,01/10/2021,10,2021,0.296873368,0.296873368,0.040880905,0.121544029,1.4425171
Pakistan,01/11/2021,11,2021,0.30090332,0.30090332,0.013574649,0.121544029,1.475673413
Pakistan,01/12/2021,12,2021,0.303352819,0.303352819,0.008140484,0.121544029,1.495826593
Panama,01/01/2021,1,2021,0.06746448,0.06746448,-0.777603912,0.06746448,0
Panama,01/02/2021,2,2021,0.076951721,0.076951721,0.140625708,0.06746448,0.140625708
Panama,01/03/2021,3,2021,0.080803821,0.080803821,0.050058668,0.06746448,0.197723911
Panama,01/04/2021,4,2021,0.083432234,0.083432234,0.032528323,0.06746448,0.236683861
Panama,01/05/2021,5,2021,0.085986345,0.085986345,0.030612998,0.06746448,0.274542462
Panama,01/06/2021,6,2021,0.09047004,0.09047004,0.05214427,0.06746448,0.341002548
Panama,01/07/2021,7,2021,0.09745523,0.09745523,0.077209986,0.06746448,0.444541335
Panama,01/08/2021,8,2021,0.103792296,0.103792296,0.065025402,0.06746448,0.538473217
Panama,01/09/2021,9,2021,0.107315372,0.107315372,0.033943522,0.06746448,0.590694416
Panama,01/10/2021,10,2021,0.108946672,0.108946672,0.015200988,0.06746448,0.614874543
Panama,01/11/2021,11,2021,0.110086537,0.110086537,0.010462597,0.06746448,0.631770325
Panama,01/12/2021,12,2021,0.11199095,0.11199095,0.017299238,0.06746448,0.659998708
Papua New Guinea,01/01/2021,1,2021,9.22E-05,9.22E-05,-0.99917641,9.22E-05,0
Papua New Guinea,01/02/2021,2,2021,0.000109721,0.000109721,0.189587824,9.22E-05,0.189587824
Papua New Guinea,01/03/2021,3,2021,0.000316869,0.000316869,1.887943509,9.22E-05,2.435462435
Papua New Guinea,01/04/2021,4,2021,0.00101171,0.00101171,2.19283845,9.22E-05,9.968876554
Papua New Guinea,01/05/2021,5,2021,0.001518897,0.001518897,0.501316081,9.22E-05,15.46775076
Papua New Guinea,01/06/2021,6,2021,0.001866855,0.001866855,0.229085782,9.22E-05,19.24027832
Papua New Guinea,01/07/2021,7,2021,0.001944935,0.001944935,0.04182455,9.22E-05,20.08681886
Papua New Guinea,01/08/2021,8,2021,0.001990256,0.001990256,0.023301813,9.22E-05,20.57817997
Papua New Guinea,01/09/2021,9,2021,0.002087598,0.002087598,0.048909718,9.22E-05,21.63356266
Papua New Guinea,01/10/2021,10,2021,0.002762994,0.002762994,0.323527431,9.22E-05,28.95614104
Papua New Guinea,01/11/2021,11,2021,0.003694378,0.003694378,0.33709238,9.22E-05,39.0541279
Papua New Guinea,01/12/2021,12,2021,0.004010119,0.004010119,0.085465323,9.22E-05,42.4773669
Paraguay,01/01/2021,1,2021,0.016944383,0.016944383,3.225406357,0.016944383,0
Paraguay,01/02/2021,2,2021,0.020409603,0.020409603,0.204505516,0.016944383,0.204505516
Paraguay,01/03/2021,3,2021,0.026006326,0.026006326,0.274220088,0.016944383,0.534805125
Paraguay,01/04/2021,4,2021,0.03449981,0.03449981,0.326592998,0.016944383,1.036061731
Paraguay,01/05/2021,5,2021,0.044282038,0.044282038,0.283544397,0.016944383,1.613375627
Paraguay,01/06/2021,6,2021,0.055378148,0.055378148,0.250578105,0.016944383,2.268230338
Paraguay,01/07/2021,7,2021,0.061878392,0.061878392,0.11737922,0.016944383,2.651852666
Paraguay,01/08/2021,8,2021,0.063996778,0.063996778,0.034234665,0.016944383,2.776872618
Paraguay,01/09/2021,9,2021,0.064407838,0.064407838,0.006423136,0.016944383,2.801131985
Paraguay,01/10/2021,10,2021,0.064555015,0.064555015,0.002285085,0.016944383,2.809817896
Paraguay,01/11/2021,11,2021,0.06476299,0.06476299,0.003221667,0.016944383,2.822091859
Paraguay,01/12/2021,12,2021,0.065092765,0.065092765,0.005092029,0.016944383,2.841554061
Peru,01/01/2021,1,2021,1.776481189,1.776481189,26.29153075,1.776481189,0
Peru,01/02/2021,2,2021,2.06345606,2.06345606,0.161541182,1.776481189,0.161541182
Peru,01/03/2021,3,2021,2.395292623,2.395292623,0.160815909,1.776481189,0.348335484
Peru,01/04/2021,4,2021,2.8124134,2.8124134,0.174141887,1.776481189,0.583137169
Peru,01/05/2021,5,2021,3.153725011,3.153725011,0.121358976,1.776481189,0.775265075
Peru,01/06/2021,6,2021,3.366861106,3.366861106,0.067582333,1.776481189,0.895241631
Peru,01/07/2021,7,2021,3.496768644,3.496768644,0.038584169,1.776481189,0.968367954
Peru,01/08/2021,8,2021,3.57461437,3.57461437,0.02226219,1.776481189,1.012188135
Peru,01/09/2021,9,2021,3.624534535,3.624534535,0.013965189,1.776481189,1.040288722
Peru,01/10/2021,10,2021,3.667000956,3.667000956,0.011716379,1.776481189,1.064193518
Peru,01/11/2021,11,2021,3.714652463,3.714652463,0.012994681,1.776481189,1.091017054
Peru,01/12/2021,12,2021,3.788412037,3.788412037,0.019856386,1.776481189,1.132537097
Philippines,01/01/2021,1,2021,0.004553623,0.004553623,-0.998798013,0.004553623,0
Philippines,01/02/2021,2,2021,0.005020649,0.005020649,0.102561397,0.004553623,0.102561397
Philippines,01/03/2021,3,2021,0.00587116,0.00587116,0.169402404,0.004553623,0.289337948
Philippines,01/04/2021,4,2021,0.008264817,0.008264817,0.407697494,0.004553623,0.814997799
Philippines,01/05/2021,5,2021,0.010407581,0.010407581,0.25926345,0.004553623,1.28556039
Philippines,01/06/2021,6,2021,0.012117134,0.012117134,0.164260321,0.004553623,1.660987272
Philippines,01/07/2021,7,2021,0.01368511,0.01368511,0.129401567,0.004553623,2.005323194
Philippines,01/08/2021,8,2021,0.01612211,0.01612211,0.17807677,0.004553623,2.540501442
Philippines,01/09/2021,9,2021,0.020883406,0.020883406,0.295327053,0.004553623,3.586107298
Philippines,01/10/2021,10,2021,0.024630878,0.024630878,0.179447376,0.004553623,4.409072217
Philippines,01/11/2021,11,2021,0.025697185,0.025697185,0.043291461,0.004553623,4.643238856
Philippines,01/12/2021,12,2021,0.025890393,0.025890393,0.007518638,0.004553623,4.685668324
Poland,01/01/2021,1,2021,0.713890417,0.713890417,26.57356468,0.713890417,0
Poland,01/02/2021,2,2021,0.803944529,0.803944529,0.126145567,0.713890417,0.126145567
Poland,01/03/2021,3,2021,0.991477772,0.991477772,0.233266397,0.713890417,0.388837486
Poland,01/04/2021,4,2021,1.318031691,1.318031691,0.329360806,0.713890417,0.84626612
Poland,01/05/2021,5,2021,1.431990173,1.431990173,0.08646111,0.713890417,1.005896337
Poland,01/06/2021,6,2021,1.447692577,1.447692577,0.010965441,0.713890417,1.027891875
Poland,01/07/2021,7,2021,1.44965211,1.44965211,0.001353556,0.713890417,1.030636741
Poland,01/08/2021,8,2021,1.451812431,1.451812431,0.001490234,0.713890417,1.033662865
Poland,01/09/2021,9,2021,1.457240575,1.457240575,0.003738874,0.713890417,1.041266473
